local_a_m,local_b_m,x_m,y_m,diameter_upper_bound_m,move_distance_m,move_and_detect_time_s
204.77903645336772,-190.95954081749957,1704.7790364533678,-190.95954081749957,16.729074993788203,280.0,61.0
204.3648270062834,184.01091674868601,1704.3648270062833,184.01091674868601,16.73388531128921,275.0,60.0
204.3648270062834,-184.01091674868601,1704.3648270062833,-184.01091674868601,16.73388531128912,275.0,60.0
218.5477872934234,260.45511066045253,1718.5477872934234,260.45511066045253,16.741773298775446,340.0,73.0
218.5477872934234,-260.45511066045253,1718.5477872934234,-260.45511066045253,16.74177329877531,340.0,73.0
203.77158666014844,177.13593782743698,1703.7715866601484,177.13593782743698,16.771746902127532,270.0,59.0
203.77158666014844,-177.13593782743698,1703.7715866601484,-177.13593782743698,16.771746902127443,270.0,59.0
231.40353948715418,275.7759995228321,1731.4035394871541,275.7759995228321,16.79038551429958,360.0,77.0
231.40353948715418,-275.7759995228321,1731.4035394871541,-275.7759995228321,16.790385514299455,360.0,77.0
203.55998505887882,184.9008720445337,1703.5599850588787,184.9008720445337,16.795115626735722,275.0,60.0
203.55998505887882,-184.9008720445337,1703.5599850588787,-184.9008720445337,16.795115626735633,275.0,60.0
236.18384595605906,244.5755321151414,1736.183845956059,244.5755321151414,16.82263805661302,340.0,73.0
236.18384595605906,-244.5755321151414,1736.183845956059,-244.5755321151414,16.822638056613044,340.0,73.0
202.9967480193239,178.0233700770186,1702.9967480193238,178.0233700770186,16.83551218066846,270.0,59.0
202.9967480193239,-178.0233700770186,1702.9967480193238,-178.0233700770186,16.835512180668367,270.0,59.0
202.75126762278413,185.78730709430656,1702.751267622784,185.78730709430656,16.856517956876118,275.0,60.0
202.75126762278413,-185.78730709430656,1702.751267622784,-185.78730709430656,16.856517956876026,275.0,60.0
209.93888927696233,241.50706567128705,1709.9388892769623,241.50706567128705,16.89069798365567,320.0,69.0
209.93888927696233,-241.50706567128705,1709.9388892769623,-241.50706567128705,16.890697983655535,320.0,69.0
202.21804461303057,178.90741301824912,1702.2180446130305,178.90741301824912,16.89946827815977,270.0,59.0
202.21804461303057,-178.90741301824912,1702.2180446130305,-178.90741301824912,16.899468278159674,270.0,59.0
204.59950801874953,219.40611048575113,1704.5995080187495,219.40611048575113,16.906242763374685,300.0,65.0
204.59950801874953,-219.40611048575113,1704.5995080187495,-219.40611048575113,16.90624276337459,300.0,65.0
201.93869009481352,186.67020502155896,1701.9386900948134,186.67020502155896,16.918091643837187,275.0,60.0
201.93869009481352,-186.67020502155896,1701.9386900948134,-186.67020502155896,16.918091643837098,275.0,60.0
201.4354912666589,179.78804982022524,1701.4354912666588,179.78804982022524,16.945672090080862,270.0,59.0
201.4354912666589,-179.78804982022524,1701.4354912666588,-179.78804982022524,16.945672090080862,270.0,59.0
237.80634415276614,214.12179403483464,1737.806344152766,214.12179403483464,16.946984101631152,320.0,69.0
237.80634415276614,-214.12179403483464,1737.806344152766,-214.12179403483464,16.946984101631177,320.0,69.0
201.41514409482232,194.50434372851925,1701.4151440948224,194.50434372851925,16.966165358424043,280.0,61.0
201.41514409482232,-194.50434372851925,1701.4151440948224,-194.50434372851925,16.966165358423908,280.0,61.0
201.1222679452719,187.54954901718708,1701.122267945272,187.54954901718708,16.9798360377762,275.0,60.0
